"Data","temp_max","temp_min","temp_avg","deszcz","snieg"
2018-01-05,9.4,0.2,4.6,1.6,0
2018-01-06,9.2,3.2,6.2,0,0
2018-01-07,7.1,2.3,4.7,0,0
2018-01-08,2.3,0,0.2,0,0.5
2018-01-09,1.8,-3.1,-0.4,0.2,0
2018-01-10,5.1,1.1,2.7,1.1,0
2018-01-11,2.2,0.2,0.7,0.3,0
2018-01-12,1,-0.7,0.3,0,0
2018-01-13,-0.4,-1.4,-1.3,0,0
2018-01-14,-1.2,-5.6,-4.2,0,0
2018-01-15,-3,-8.1,-6.3,0,0
2018-01-16,2,-9.7,-3.3,0,4.6
2018-01-17,4.1,-1.4,1.5,0,1
2018-01-18,4.8,-3.2,1.4,0,0.3
2018-01-19,5,-0.8,1.9,0,0
2018-01-20,1.6,-2.4,-1,0,1.5
2018-01-21,-0.5,-5.7,-1.9,0,1.7
2018-01-22,-0.8,-5.9,-3.1,0,0
2018-01-23,-2.7,-6.8,-4,0,0
2018-01-24,5.8,-4.2,0.2,0,0
2018-01-25,9.5,-2.1,1.4,0,0
2018-01-26,4.7,-4.1,-0.6,0,0
2018-01-27,2.8,-4.7,0.1,0.2,0
2018-01-28,6.6,1.1,3.9,0.3,0
2018-01-29,10.7,4.7,7.8,0.7,0
2018-01-30,9,3.3,5.1,0,0
2018-01-31,7.6,-1.7,2.1,0,0
2018-02-01,8.1,-0.6,4,4.1,0
2018-02-02,5.3,1.1,2.1,0,0
2018-02-03,2.9,-4.2,-0.7,0,0
2018-02-04,1.2,-2.4,-0.7,0,0.4
2018-02-05,0.3,-5.3,-2.5,0,0
2018-02-06,-1,-10.4,-5.7,0,0
2018-02-07,-0.8,-6.4,-3.1,0,3.3
2018-02-08,-0.3,-1.9,-1.3,0,0.3
2018-02-09,0.1,-2.2,-1.4,0,0
2018-02-10,0.2,-2.2,-1.5,0,0
2018-02-11,1.1,-2.8,-1.3,0,0
2018-02-12,2.5,-1.7,0.1,0,0
2018-02-13,2.6,-2.2,0,0,0.1
2018-02-14,0.5,-1.8,-0.8,0,0.4
2018-02-15,-0.6,-2,-1.6,0,0
2018-02-16,2,-3.6,-1.3,0,0.2
2018-02-17,3.9,-4.3,-0.1,0,0
2018-02-18,2.6,-1.4,0.4,0,0
2018-02-19,2.5,-3.4,-0.7,0,0
2018-02-20,-0.4,-6,-3.2,0,0
2018-02-21,-1.6,-5.5,-3.4,0,0
2018-02-22,-1.9,-3.2,-2.6,0,0
2018-02-23,-2.5,-5,-3.9,0,0
2018-02-24,-3.4,-10.7,-7.4,0,0.7
2018-02-25,-9.1,-13.4,-11.8,0,0.1
2018-02-26,-8.8,-13.6,-11.4,0,0
2018-02-27,-10.3,-13.4,-12.1,0,0.1
2018-02-28,-9.3,-13.1,-11.4,0,0.1
2018-03-01,-8,-18,-12.4,0,0
2018-03-02,-5.5,-16.1,-10.7,0,0
2018-03-03,-5.5,-16.7,-11,0,0
2018-03-04,-0.9,-16.8,-8.5,0,0
2018-03-05,5.1,-10.6,-2.5,0,0
2018-03-06,5.8,-0.5,1.7,0.2,0
2018-03-07,8.5,-0.9,3.3,0,0
2018-03-08,9.9,-3.1,3.6,0,0
2018-03-09,9.9,-4,2.4,1.1,0
2018-03-10,12.7,-3.2,4.8,0,0
2018-03-11,16.5,-0.2,7.9,0,0
2018-03-12,17.2,3.9,10.9,0,0
2018-03-13,14.1,6,8.9,0,0
2018-03-14,9.6,2.2,5,1.4,0
2018-03-15,6.3,2.1,3.4,0.2,0
2018-03-16,5.7,0.4,2.1,0,8.4
2018-03-17,0.4,-5.7,-4.8,0,0.2
2018-03-18,-4.6,-9.1,-7,0,0
2018-03-19,-5.4,-7.5,-6.4,0,0
2018-03-20,-2.6,-5.9,-4.4,0,0.1
2018-03-21,1.4,-6,-2.1,0,0
2018-03-22,6,-7.7,-0.8,0,0
2018-03-23,5.6,-6.2,0.3,0,0
2018-03-24,7.4,-3.8,1.8,0,0
2018-03-25,10.3,-4,3,0,0
2018-03-26,7.4,-2,3,1.2,0
2018-03-27,5.3,0.4,2,0,1.1
2018-03-28,7.8,-2.6,3,0,2
2018-03-29,10.3,3,5.8,0.1,0
2018-03-30,13.5,0.4,7.6,0.3,0
2018-03-31,16.3,4.8,9.5,3.1,0
2018-04-01,10.6,2.7,4.8,0,1.1
2018-04-02,10.9,1.4,5,0,0
2018-04-03,20.2,-1.6,9.3,0,0
2018-04-04,19,2.2,11.6,0,0
2018-04-05,19.3,3.5,11.7,0.5,0
2018-04-06,13.6,6.6,8.1,0,0
2018-04-07,17.6,-1.8,8.5,0,0
2018-04-08,24.1,4,14.3,0,0
2018-04-09,26.5,6.5,17.1,0,0
2018-04-10,21.1,6.5,14.2,0,0
2018-04-11,21.1,6.4,14.1,0,0
2018-04-12,26,4.9,15.9,0,0
2018-04-13,22.5,10.4,15.3,1.8,0
2018-04-14,22.2,5.4,14.8,0,0
2018-04-15,23.5,6.3,15.7,0.1,0
2018-04-16,22.6,11.6,16.7,1.7,0
2018-04-17,18,11.9,14.3,0,0
2018-04-18,21.1,5.2,13.3,0,0
2018-04-19,23.2,5.9,15.4,0,0
2018-04-20,21.3,5.7,14.6,0,0
2018-04-21,26.5,5.8,17.4,0,0
2018-04-22,22.2,11.1,15.9,0,0
2018-04-23,23.5,4.6,14.6,1.8,0
2018-04-24,20.5,11.2,16.1,0,0
2018-04-25,24.3,8.1,17.3,0.2,0
2018-04-26,20.9,10.4,12.1,1.1,0
2018-04-27,17.1,1.7,10.3,0,0
2018-04-28,26.2,3.6,15.9,0,0
2018-04-29,29.2,10.4,19.2,1.4,0
2018-04-30,27,11.8,20.5,0,0
2018-05-01,26.2,11.3,19,0,0
2018-05-02,25.1,11.1,17.6,0,0
2018-05-03,29.6,12,20.9,0,0
2018-05-04,23.4,13.1,17.8,0,0
2018-05-05,20.7,12,15.7,0,0
2018-05-06,20.6,5.7,14.4,0,0
2018-05-07,22.1,6.3,15.5,0,0
2018-05-08,20,10.3,15.8,14.6,0
2018-05-09,24.7,12.6,17.5,11.8,0
2018-05-10,25.7,11.8,19.5,0,0
2018-05-11,26.9,10.1,17.5,8.3,0
2018-05-12,23.4,12.4,17.5,0,0
2018-05-13,23.6,7.5,17.1,0,0
2018-05-14,20.6,9.1,13.8,0,0
2018-05-15,16.3,6.9,11.6,0.9,0
2018-05-16,15.7,8.3,12.5,4,0
2018-05-17,14.5,11.9,12.9,22.5,0
2018-05-18,13.8,12.7,13.4,0,0
2018-05-19,20.8,11.9,15.3,0,0
2018-05-20,20.1,7.8,14.8,0,0
2018-05-21,20.2,6.8,14.5,0.1,0
2018-05-22,24.8,9.3,17.6,6.4,0
2018-05-23,24.4,11.4,17.7,0,0
2018-05-24,23.5,13.4,18.6,0,0
2018-05-25,24.3,11.3,18.1,0,0
2018-05-26,26.9,10.9,19.3,0,0
2018-05-27,27.1,13.1,20.7,0,0
2018-05-28,27.2,14.3,21.2,0,0
2018-05-29,29.2,11.7,20.3,0,0
2018-05-30,28.5,13.1,21.1,0,0
2018-05-31,30.5,15.1,22.2,0,0
2018-06-01,30.6,13.3,22.3,0,0
2018-06-02,26.4,15,20.1,6.8,0
2018-06-03,24.2,16.8,19.4,0,0
2018-06-04,26.5,14.7,20.4,0,0
2018-06-05,26.4,13.4,20.4,0,0
2018-06-06,23,13.1,16.5,0,0
2018-06-07,24.9,8,17.5,0,0
2018-06-08,28.7,11.7,21,0,0
2018-06-09,30.1,17.1,23,0,0
2018-06-10,29.7,16.9,22.8,10.9,0
2018-06-11,26.7,16.8,21.8,4.8,0
2018-06-12,24.1,16,18.5,1.2,0
2018-06-13,20.5,11.6,16.4,0.1,0
2018-06-14,20.4,15.9,17.5,0,0
2018-06-15,23.6,14.2,19.3,0,0
2018-06-16,26.6,14.4,21.1,0,0
2018-06-17,26.1,15,21,0,0
2018-06-18,25.1,17.5,20.2,0.1,0
2018-06-19,26.6,16.2,22,0,0
2018-06-20,27.9,14.9,22.3,0,0
2018-06-21,32.5,16.5,24,17.8,0
2018-06-22,26.9,10.9,13.7,0,0
2018-06-23,15.3,9.4,11.9,13.4,0
2018-06-24,18.1,11,13.1,1.7,0
2018-06-25,19.6,11.5,15.2,0.9,0
2018-06-26,19.4,11.9,15,1.3,0
2018-06-27,19.6,9.5,16,9.3,0
2018-06-28,19.4,15.5,17.6,4.1,0
2018-06-29,27.4,17.4,21.7,0,0
2018-06-30,25,11.3,14.1,0,0
2018-07-01,16.5,9.1,13.1,2.3,0
2018-07-02,19.7,9.6,14.6,0,0
2018-07-03,23.5,8.4,16.6,0,0
2018-07-04,27.8,9.6,19.8,0,0
2018-07-05,30.5,11.3,22.3,0,0
2018-07-06,27.8,15.9,19.3,3.1,0
2018-07-07,25.8,14.7,20.3,0,0
2018-07-08,26.2,12.2,20,0,0
2018-07-09,27.1,15.1,21,0,0
2018-07-10,28.7,13.7,19.8,1.4,0
2018-07-11,23,16,18.3,4.2,0
2018-07-12,23.5,14.3,18.5,8.3,0
2018-07-13,23.8,14.7,17.9,6.9,0
2018-07-14,25.2,15.2,18.5,4.7,0
2018-07-15,25.6,16.4,20.4,0,0
2018-07-16,26.1,16.3,19.5,8.3,0
2018-07-17,20.8,17.4,18.1,23.8,0
2018-07-18,22.4,17.8,19.5,37.9,0
2018-07-19,20.8,18.2,18.9,2.1,0
2018-07-20,25.7,18,20.4,0,0
2018-07-21,27.5,12.7,20.7,0,0
2018-07-22,28.5,13.7,21.1,0,0
2018-07-23,27.8,15.8,22,0,0
2018-07-24,28.5,13.9,22.9,0,0
2018-07-25,28.5,14.7,22,0,0
2018-07-26,26.8,15.9,20.8,0,0
2018-07-27,27.8,17.3,22.2,0,0
2018-07-28,30.5,16.5,23.8,0,0
2018-07-29,29.2,17.9,21.6,35.8,0
2018-07-30,27.9,16.2,21.1,3,0
2018-07-31,27.8,16.4,22,0.5,0
2018-08-01,29.1,18.4,23.1,5.2,0
2018-08-02,30.4,18.9,24.4,0,0
2018-08-03,29.3,17.9,23.7,0,0
2018-08-04,31.2,16.2,23.9,0,0
2018-08-05,28.2,19.4,22.4,11.1,0
2018-08-06,25.6,16.4,20.7,0,0
2018-08-07,27.8,13.3,20.9,0,0
2018-08-08,28.6,15.3,22.6,0,0
2018-08-09,32.8,18.7,25.4,0,0
2018-08-10,32.1,17.8,23.7,26.8,0
2018-08-11,22.1,16.7,17.9,0,0
2018-08-12,24.9,13.9,19.5,0,0
2018-08-13,30.3,12.7,22,0,0
2018-08-14,26.5,15.8,21.2,0.9,0
2018-08-15,24.7,18,20.7,0,0
2018-08-16,25.1,14.8,20.1,0,0
2018-08-17,26.6,14.8,20.9,0,0
2018-08-18,27.8,15.8,21.3,0,0
2018-08-19,28.9,15.2,21.7,0,0
2018-08-20,30.5,15.4,23.1,0,0
2018-08-21,25.2,15.9,21,0,0
2018-08-22,25.2,16,20.2,0,0
2018-08-23,30.8,14.3,22.3,0,0
2018-08-24,28.4,16.4,21.6,6.8,0
2018-08-25,19.1,16.5,17.5,9.4,0
2018-08-26,17.3,12.5,13.7,8.9,0
2018-08-27,19.1,8.9,13.7,0,0
2018-08-28,22.5,9,16.2,0,0
2018-08-29,22.4,10.6,16.8,0,0
2018-08-30,26.9,10.7,19.2,1.7,0
2018-08-31,22.6,16.2,18.3,0.1,0
2018-09-01,25.2,14.9,19.7,0,0
2018-09-02,26.6,14.9,20.1,0,0
2018-09-03,25,13,19.6,1.9,0
2018-09-04,22,15.6,18.3,11.6,0
2018-09-05,23.3,15.2,18.6,0,0
2018-09-06,22.6,11.2,16.3,0.5,0
2018-09-07,24.6,10.7,17.5,0,0
2018-09-08,20.2,12.7,16.1,0,0
2018-09-09,22.6,9.9,15.8,0,0
2018-09-10,24.5,9.5,16.7,0,0
2018-09-11,22.5,10.8,16.6,0,0
2018-09-12,29.2,11,19.4,0,0
2018-09-13,28.1,12,19.7,0,0
2018-09-14,20.6,14.7,17.2,9.2,0
2018-09-15,20.8,15.8,17,1,0
2018-09-16,21.3,8.4,14.4,0,0
2018-09-17,25.3,7.9,16.5,0,0
2018-09-18,26.3,11,18.2,0,0
2018-09-19,26.7,10.3,17.9,0,0
2018-09-20,27.7,10.2,18.1,0,0
2018-09-21,27.3,9.9,18.2,5.8,0
2018-09-22,19.6,11.7,13.2,0.1,0
2018-09-23,17.4,9.6,13.3,10,0
2018-09-24,16.9,7.9,10.1,0.9,0
2018-09-25,11.8,6,7.8,0.2,0
2018-09-26,14.9,1.7,8.7,0,0
2018-09-27,16.8,8.5,12.8,0,0
2018-09-28,22,6.1,14,1.6,0
2018-09-29,15.2,6.3,9,0,0
2018-09-30,15.5,-0.6,7,0,0
