"","Data","startTyg","temp_min","temp_avg","temp_max","deszcz","snieg","Jaki_dzien","Wolne","Rodzaj_opadu","Miejsce","Liczba_rowerow"
"6859",2015-05-16,2015-05-11,2.2,12,17.5,0.1,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",197
"6860",2015-05-17,2015-05-11,9.6,11.9,16.1,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",71
"6861",2015-05-18,2015-05-18,7.2,12.7,18.1,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",164
"6862",2015-05-19,2015-05-18,8.9,16.6,25.6,3.6,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",141
"6863",2015-05-20,2015-05-18,13.7,16.9,22.4,1.5,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",148
"6864",2015-05-21,2015-05-18,9.8,12.5,17.4,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",114
"6865",2015-05-22,2015-05-18,10.9,13.6,17.5,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",188
"6866",2015-05-23,2015-05-18,9,12.4,15.3,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",114
"6867",2015-05-24,2015-05-18,10.3,14.6,19.1,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",305
"6868",2015-05-25,2015-05-25,11.3,15.2,20,1.3,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",135
"6869",2015-05-26,2015-05-25,11.5,14.1,17.1,8.3,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",94
"6870",2015-05-27,2015-05-25,8.1,10.8,14.2,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",96
"6871",2015-05-28,2015-05-25,7.2,11.5,15.9,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",176
"6872",2015-05-29,2015-05-25,4.7,14.2,20.6,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",204
"6873",2015-05-30,2015-05-25,12,17.2,23.4,0.3,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",230
"6874",2015-05-31,2015-05-25,10.8,14.9,19.3,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",284
"6875",2015-06-01,2015-06-01,9.6,19.3,26.2,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",249
"6876",2015-06-02,2015-06-01,15.1,21.7,28.1,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",290
"6877",2015-06-03,2015-06-01,15.4,23.3,30,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",240
"6878",2015-06-04,2015-06-01,12.6,17.1,26.3,0,0,"roboczy",TRUE,"s","Bazyliańska/Wysockiego",355
"6879",2015-06-05,2015-06-01,10,17.5,24,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",279
"6880",2015-06-06,2015-06-01,12,20.8,27.7,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",247
"6881",2015-06-07,2015-06-01,15.2,20.5,27.8,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",235
"6882",2015-06-08,2015-06-08,13.4,17.3,20.8,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",211
"6883",2015-06-09,2015-06-08,13,15,19.4,0.5,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",172
"6884",2015-06-10,2015-06-08,12.7,16.7,21.2,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",221
"6885",2015-06-11,2015-06-08,11.5,18.2,24.1,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",282
"6886",2015-06-12,2015-06-08,9.6,20.2,27.1,5.1,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",317
"6887",2015-06-13,2015-06-08,16.9,22.7,28.3,4.1,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",278
"6888",2015-06-14,2015-06-08,18.1,21.8,26.6,0.8,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",236
"6889",2015-06-15,2015-06-15,15.6,17.9,24,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",202
"6890",2015-06-16,2015-06-15,8.4,13.6,19.5,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",245
"6891",2015-06-17,2015-06-15,10.1,15.6,20.4,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",293
"6892",2015-06-18,2015-06-15,8.7,15.1,19.8,1.8,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",212
"6893",2015-06-19,2015-06-15,12.7,14.8,18.4,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",141
"6894",2015-06-20,2015-06-15,6.6,13.6,19.5,0.7,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",176
"6895",2015-06-21,2015-06-15,10.9,15.2,19.8,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",249
"6896",2015-06-22,2015-06-22,8.8,16.1,21.1,0.7,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",231
"6897",2015-06-23,2015-06-22,12.9,14.1,18.2,3.2,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",121
"6898",2015-06-24,2015-06-22,8.3,15.2,20,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",230
"6899",2015-06-25,2015-06-22,9.6,16.2,21.6,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",284
"6900",2015-06-26,2015-06-22,10.9,17.7,23.9,1.5,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",251
"6901",2015-06-27,2015-06-22,12,17.4,21.3,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",249
"6902",2015-06-28,2015-06-22,12,19.7,25.9,0.1,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",300
"6903",2015-06-29,2015-06-29,16.3,17.6,22,0.6,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",217
"6904",2015-06-30,2015-06-29,11.2,19.3,26.2,0.1,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",299
"6905",2015-07-01,2015-06-29,14,20.6,26.4,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",360
"6906",2015-07-02,2015-06-29,15.4,21.5,26.9,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",323
"6907",2015-07-03,2015-06-29,16.2,23.3,29.2,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",279
"6908",2015-07-04,2015-06-29,14.3,23.9,31.6,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",230
"6909",2015-07-05,2015-06-29,15.5,26.7,34.5,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",174
"6910",2015-07-06,2015-07-06,17.5,24.6,31.9,1,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",233
"6911",2015-07-07,2015-07-06,13.5,23.1,30.3,6.9,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",291
"6912",2015-07-08,2015-07-06,18.1,20.6,28,15.3,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",149
"6913",2015-07-09,2015-07-06,14.2,17,23.3,5.2,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",180
"6914",2015-07-10,2015-07-06,11.7,13.3,15.8,0.3,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",106
"6915",2015-07-11,2015-07-06,11.9,15.7,18.7,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",135
"6916",2015-07-12,2015-07-06,11.6,18,23.7,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",264
"6917",2015-07-13,2015-07-13,15.4,17.7,22,2.5,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",174
"6918",2015-07-14,2015-07-13,15.2,18.1,22.5,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",216
"6919",2015-07-15,2015-07-13,13.8,18.5,23.4,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",237
"6920",2015-07-16,2015-07-13,12.2,19.5,25.4,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",299
"6921",2015-07-17,2015-07-13,13.1,21.7,27.8,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",289
"6922",2015-07-18,2015-07-13,15.9,24.2,35.7,1.9,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",212
"6923",2015-07-19,2015-07-13,17.7,22.1,30,14.5,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",228
"6924",2015-07-20,2015-07-20,16.8,19.7,23.9,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",203
"6925",2015-07-21,2015-07-20,10.9,19.1,24.7,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",275
"6926",2015-07-22,2015-07-20,17.6,23.4,29,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",289
"6927",2015-07-23,2015-07-20,20.3,23.5,29.2,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",199
"6928",2015-07-24,2015-07-20,16.7,22.5,27.1,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",263
"6929",2015-07-25,2015-07-20,18.8,23.7,32.9,10,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",157
"6930",2015-07-26,2015-07-20,15.9,17.7,20.2,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",149
"6931",2015-07-27,2015-07-27,10,16.8,21.6,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",214
"6932",2015-07-28,2015-07-27,14.9,18,21.7,0.2,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",189
"6933",2015-07-29,2015-07-27,13,17.8,22.3,1.2,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",245
"6934",2015-07-30,2015-07-27,12.3,16.4,21.6,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",205
"6935",2015-07-31,2015-07-27,10.5,15.6,19.9,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",197
"6936",2015-08-01,2015-07-27,7.1,16.2,22.9,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",246
"6937",2015-08-02,2015-07-27,12.4,21.2,28.6,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",312
"6938",2015-08-03,2015-08-03,17.3,24.9,31.4,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",250
"6939",2015-08-04,2015-08-03,19,27,33.4,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",263
"6940",2015-08-05,2015-08-03,19.4,26.8,34.1,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",273
"6941",2015-08-06,2015-08-03,17.5,25.8,33.7,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",232
"6942",2015-08-07,2015-08-03,21.1,28.6,35.1,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",255
"6943",2015-08-08,2015-08-03,21.6,29.3,36.6,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",156
"6944",2015-08-09,2015-08-03,22.8,27.4,33.9,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",177
"6945",2015-08-10,2015-08-10,19.6,25.2,31.1,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",257
"6946",2015-08-11,2015-08-10,19.6,26.8,33.9,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",288
"6947",2015-08-12,2015-08-10,19.4,27.9,34.5,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",255
"6948",2015-08-13,2015-08-10,20.8,25.1,30.4,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",228
"6949",2015-08-14,2015-08-10,18,24,29.8,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",229
"6950",2015-08-15,2015-08-10,16.8,24.9,31.9,1.6,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",213
"6951",2015-08-16,2015-08-10,17.2,23.9,30.4,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",244
"6952",2015-08-17,2015-08-17,17.9,23.3,29.3,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",257
"6953",2015-08-18,2015-08-17,15.3,20.6,26.2,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",325
"6954",2015-08-19,2015-08-17,11.9,18.2,23.9,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",293
"6955",2015-08-20,2015-08-17,11.2,18.2,24,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",246
"6956",2015-08-21,2015-08-17,11.6,19.1,24.7,0.4,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",234
"6957",2015-08-22,2015-08-17,13.9,19,24.4,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",224
"6958",2015-08-23,2015-08-17,13.9,21.2,27.1,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",257
"6959",2015-08-24,2015-08-24,14.8,22.4,29,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",314
"6960",2015-08-25,2015-08-24,14.7,18.9,27.3,6.4,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",143
"6961",2015-08-26,2015-08-24,11,18.3,24.4,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",289
"6962",2015-08-27,2015-08-24,13,21.1,29.2,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",317
"6963",2015-08-28,2015-08-24,17.1,21.9,29.4,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",263
"6964",2015-08-29,2015-08-24,15.6,19.2,24.2,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",264
"6965",2015-08-30,2015-08-24,11,21.7,30.3,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",273
"6966",2015-08-31,2015-08-31,18.6,26.5,34.7,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",260
"6967",2015-09-01,2015-08-31,17.8,27.2,34.5,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",233
"6968",2015-09-02,2015-08-31,16.7,18.8,29.6,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",175
"6969",2015-09-03,2015-08-31,11.3,16.8,22,0.5,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",231
"6970",2015-09-04,2015-08-31,12.4,14.5,18.3,4.5,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",114
"6971",2015-09-05,2015-08-31,10.3,16.3,22.5,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",178
"6972",2015-09-06,2015-08-31,9.7,12.8,17.4,11,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",103
"6973",2015-09-07,2015-09-07,9.8,11.6,12.7,6.8,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",39
"6974",2015-09-08,2015-09-07,9.5,12.1,15.9,1.8,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",95
"6975",2015-09-09,2015-09-07,8.2,12.3,18.1,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",112
"6976",2015-09-10,2015-09-07,9.6,15.2,20.3,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",184
"6977",2015-09-11,2015-09-07,11.6,15.6,20.1,2.1,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",134
"6978",2015-09-12,2015-09-07,12.1,13.6,16.6,1,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",43
"6979",2015-09-13,2015-09-07,10.5,14.2,18.1,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",124
"6980",2015-09-14,2015-09-14,10.4,16.5,22.1,2.4,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",153
"6981",2015-09-15,2015-09-14,14.6,19.2,23.1,10.9,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",233
"6982",2015-09-16,2015-09-14,16.4,21.3,26.3,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",241
"6983",2015-09-17,2015-09-14,17.4,23.6,29.9,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",295
"6984",2015-09-18,2015-09-14,15.7,18.3,25,0.4,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",179
"6985",2015-09-19,2015-09-14,13.7,17.3,22.4,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",249
"6986",2015-09-20,2015-09-14,11.9,14.7,19.8,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",119
"6987",2015-09-21,2015-09-21,8.3,10.9,15.1,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",134
"6988",2015-09-22,2015-09-21,5.7,12,18.6,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",197
"6989",2015-09-23,2015-09-21,10.1,16.3,23.3,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",218
"6990",2015-09-24,2015-09-21,12.7,18.1,23.4,2.3,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",234
"6991",2015-09-25,2015-09-21,13.7,16.5,19.3,11.7,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",168
"6992",2015-09-26,2015-09-21,12.5,13.2,17.4,3,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",54
"6993",2015-09-27,2015-09-21,7.4,11.3,16.1,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",163
"6994",2015-09-28,2015-09-28,5.3,10.6,16.7,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",154
"6995",2015-09-29,2015-09-28,7.6,11.2,14.7,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",168
"6996",2015-09-30,2015-09-28,8.8,10.5,15,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",146
"6997",2015-10-01,2015-09-28,1.3,9,16,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",174
"6998",2015-10-02,2015-09-28,2.5,10.2,17.7,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",148
"6999",2015-10-03,2015-09-28,1.6,11.6,19.8,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",170
"7000",2015-10-04,2015-09-28,8.8,14.6,22.1,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",206
"7001",2015-10-05,2015-10-05,9.8,13.7,19.8,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",192
"7002",2015-10-06,2015-10-05,9.5,12.3,14.9,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",167
"7003",2015-10-07,2015-10-05,3.3,6.7,13.1,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",119
"7004",2015-10-08,2015-10-05,0.5,5.2,11,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",109
"7005",2015-10-09,2015-10-05,-1.6,3.4,8.8,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",80
"7006",2015-10-10,2015-10-05,-1.8,3,8.9,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",86
"7007",2015-10-11,2015-10-05,-2.5,2.6,7.8,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",62
"7008",2015-10-12,2015-10-12,0.2,3,6.4,4.3,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",52
"7009",2015-10-13,2015-10-12,2.8,4.2,4.9,0.4,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",39
"7010",2015-10-14,2015-10-12,4.7,6.7,10.2,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",71
"7011",2015-10-15,2015-10-12,5.1,8.2,10.4,2.3,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",69
"7012",2015-10-16,2015-10-12,6.6,9.8,13.4,2.4,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",61
"7013",2015-10-17,2015-10-12,8.5,9.5,11.4,17.7,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",18
"7014",2015-10-18,2015-10-12,8.3,9.1,10.3,9.9,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",4
"7015",2015-10-19,2015-10-19,6.4,8.2,10.4,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",80
"7016",2015-10-20,2015-10-19,6.8,8.2,10.1,0.3,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",75
"7017",2015-10-21,2015-10-19,7,7.8,8.8,1.5,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",37
"7018",2015-10-22,2015-10-19,7.1,8.3,10.4,0.7,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",90
"7019",2015-10-23,2015-10-19,6.3,9.6,12.3,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",65
"7020",2015-10-24,2015-10-19,7.7,8.9,10.8,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",49
"7021",2015-10-25,2015-10-19,1.4,6.8,10.9,0.3,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",48
"7022",2015-10-26,2015-10-26,4.5,6.4,11.1,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",73
"7023",2015-10-27,2015-10-26,-1.8,3.2,9.8,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",85
"7024",2015-10-28,2015-10-26,-0.9,5.2,11.9,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",69
"7025",2015-10-29,2015-10-26,2.5,5.8,9.9,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",80
"7026",2015-10-30,2015-10-26,3.4,7.2,12.5,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",94
"7027",2015-10-31,2015-10-26,1.7,5.8,12.1,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",64
"7028",2015-11-01,2015-10-26,0,6.9,15.4,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",46
"7029",2015-11-02,2015-11-02,1.9,6.7,12.6,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",63
"7030",2015-11-03,2015-11-02,-1.2,4.5,11.4,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",53
"7031",2015-11-04,2015-11-02,-3.2,2.2,9,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",49
"7032",2015-11-05,2015-11-02,0.9,2.8,4.6,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",60
"7033",2015-11-06,2015-11-02,0.5,1.1,3.1,1.3,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",72
"7034",2015-11-07,2015-11-02,1,4.6,7.5,3.2,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",24
"7035",2015-11-08,2015-11-02,7.1,12.3,15.8,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",33
"7036",2015-11-09,2015-11-09,3.9,8.6,11.8,6.3,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",63
"7037",2015-11-10,2015-11-09,9.7,12,14,1.9,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",25
"7038",2015-11-11,2015-11-09,13.1,13.8,15,1.6,0,"roboczy",TRUE,"d","Bazyliańska/Wysockiego",24
"7039",2015-11-12,2015-11-09,10.4,11.4,13.5,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",59
"7040",2015-11-13,2015-11-09,5.9,7.6,10.7,3.9,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",71
"7041",2015-11-14,2015-11-09,6.2,7.9,10.4,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",22
"7042",2015-11-15,2015-11-09,5,5.9,7.3,4.2,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",17
"7043",2015-11-16,2015-11-16,4.4,5.9,7.5,0.4,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",67
"7044",2015-11-17,2015-11-16,5.5,9.3,10.2,4.8,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",42
"7045",2015-11-18,2015-11-16,9.1,10.6,12.6,9.8,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",17
"7046",2015-11-19,2015-11-16,7.4,10.1,12.8,5.8,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",26
"7047",2015-11-20,2015-11-16,3.8,7.4,10,1.4,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",41
"7048",2015-11-21,2015-11-16,3.4,4.5,5.7,2.3,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",28
"7049",2015-11-22,2015-11-16,1.1,2.7,3.9,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",33
"7050",2015-11-23,2015-11-23,-1.8,0.9,4.1,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",53
"7051",2015-11-24,2015-11-23,-2,-0.5,1.4,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",39
"7052",2015-11-25,2015-11-23,-4.9,-1.9,1.7,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",35
"7053",2015-11-26,2015-11-23,-3.5,-1.9,-0.7,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",38
"7054",2015-11-27,2015-11-23,-5.9,-2.8,-0.3,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",47
"7055",2015-11-28,2015-11-23,-3.9,-1.1,-0.1,0,0.1,"weekend",TRUE,"s","Bazyliańska/Wysockiego",12
"7056",2015-11-29,2015-11-23,-0.4,3.1,5.1,1.2,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",19
"7057",2015-11-30,2015-11-30,3.9,5.3,7.2,0,4.5,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",36
"7058",2015-12-01,2015-11-30,0.1,2.6,5.5,0,2.5,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",23
"7059",2015-12-02,2015-11-30,1.1,3.4,5.4,0.5,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",29
"7060",2015-12-03,2015-11-30,4.2,7.5,9,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",39
"7061",2015-12-04,2015-11-30,4.4,6.9,9.5,0.1,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",42
"7062",2015-12-05,2015-11-30,5.4,7.5,9.5,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",42
"7063",2015-12-06,2015-11-30,6.9,8.4,10.6,0,0,"weekend",TRUE,"s","Bazyliańska/Wysockiego",32
"7064",2015-12-07,2015-12-07,6.5,8.5,10.7,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",52
"7065",2015-12-08,2015-12-07,-2.7,0.5,6.6,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",50
"7066",2015-12-09,2015-12-07,1.6,3.1,4.4,0.2,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",44
"7067",2015-12-10,2015-12-07,0,3.5,5.9,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",52
"7068",2015-12-11,2015-12-07,-3,1.8,5.2,0.7,0,"roboczy",FALSE,"d","Bazyliańska/Wysockiego",47
"7069",2015-12-12,2015-12-07,4.2,4.8,5.5,0.3,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",20
"7070",2015-12-13,2015-12-07,2.2,4.1,8.6,5.4,0,"weekend",TRUE,"d","Bazyliańska/Wysockiego",6
"7071",2015-12-14,2015-12-14,-1.2,1.3,3.9,0,0,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",33
"7072",2015-12-15,2015-12-14,-1.9,-0.1,1.4,0,1.7,"roboczy",FALSE,"s","Bazyliańska/Wysockiego",25
