"Data","temp_max","temp_min","temp_avg","deszcz","snieg"
2020-04-26,13.9,-0.9,8.8,0,0
2020-04-27,18.7,0.6,11.8,0,0
2020-04-28,24,5.4,15.9,0,0
2020-04-29,18.5,9.6,11.6,7.1,0
2020-04-30,17,5.9,10.7,0,0
2020-05-01,18.2,6.6,11,19.2,0
2020-05-02,16.9,5.2,12,0,0
2020-05-03,14.2,6,10.4,0,0
2020-05-04,16.7,4.8,11.6,0.2,0
2020-05-05,13.8,5.9,8,6.4,0
2020-05-06,12.5,6.1,9,5.4,0
2020-05-07,16.9,2.9,10.6,0,0
2020-05-08,18.3,7.5,13.3,0,0
2020-05-09,20.3,6.7,14.7,0,0
2020-05-10,24.1,9.1,17.6,0.8,0
2020-05-11,25.4,11.4,16.7,0,8
2020-05-12,11.6,1,5.9,0,0
2020-05-13,13.8,3.8,8.9,0.7,0
2020-05-14,14.1,6.6,9.9,0.2,0
2020-05-15,15.3,2.4,10.3,0,0
2020-05-16,14,6.1,10.5,0,0
2020-05-17,17.2,4.6,11.8,0,0
2020-05-18,16.8,8.7,13.1,1.3,0
2020-05-19,17.3,11.3,13.2,0.4,0
2020-05-20,15.8,5.8,10.8,0,0
2020-05-21,14.8,2.7,9.3,0,0
2020-05-22,16.8,2.3,9.9,0,0
2020-05-23,18.2,3.4,12.7,7.4,0
2020-05-24,18.2,10.4,12.7,0.1,0
2020-05-25,17,9.1,12,4,0
2020-05-26,19,8.7,13.6,0,0
2020-05-27,20.5,7.9,14.6,0,0
2020-05-28,20.4,8,15.1,0,0
2020-05-29,18.6,10.6,14.7,0,0
2020-05-30,17.4,9.8,12,13.2,0
2020-05-31,20.6,10.6,16.2,0,0
2020-06-01,19.7,11.7,15.5,0.2,0
2020-06-02,19.5,8.8,14.6,0,0
2020-06-03,17.2,8.6,13,0.1,0
2020-06-04,20.9,6.4,14.7,0,0
2020-06-05,21.5,12.2,16.2,4.7,0
2020-06-06,24.1,11.6,18.2,3.5,0
2020-06-07,26.5,14.1,19.7,5.3,0
2020-06-08,22.7,14.1,16.3,0,0
2020-06-09,18.1,12.6,15.2,3.2,0
2020-06-10,22.7,14.2,17.7,18,0
2020-06-11,25.8,17.1,20.8,0.5,0
2020-06-12,30.4,16,24,0,0
2020-06-13,28.3,19.9,22.9,0,0
2020-06-14,22.6,16.1,17.6,0,0
2020-06-15,22.1,11.7,17.4,0,0
2020-06-16,24.2,11.9,19.3,0,0
2020-06-17,28,16.1,20,10.2,0
2020-06-18,25.1,16.5,20.6,25.5,0
2020-06-19,26.8,16.5,20.8,3.7,0
2020-06-20,24.3,17.3,20,18.5,0
2020-06-21,25.6,17,19.8,3.1,0
2020-06-22,23,17.7,19.3,41,0
2020-06-23,23.8,15.2,18.3,6,0
2020-06-24,21.8,15.6,18.5,5.6,0
2020-06-25,27.5,18.3,22.7,0,0
2020-06-26,27.8,16.7,22.2,0.9,0
2020-06-27,26.1,17,21,2,0
2020-06-28,29.3,18.4,24.3,0,0
2020-06-29,27.3,16.6,20.7,13.7,0
2020-06-30,24.2,15,19.3,0,0
2020-07-01,26.9,14.6,21.4,5.8,0
2020-07-02,26.4,17.2,21.8,0.7,0
2020-07-03,24.9,18.7,20.6,1.2,0
2020-07-04,25.5,15,20.6,0,0
2020-07-05,28.5,16.2,23,0,0
2020-07-06,27.2,17.9,21.2,1.1,0
2020-07-07,20,13.7,15.9,0,0
2020-07-08,18.5,8.6,14.5,0,0
2020-07-09,21.5,11.6,16.8,1.8,0
2020-07-10,27.8,15.7,21.7,22.6,0
2020-07-11,24.6,13.8,14.9,3.3,0
2020-07-12,20.3,10.9,15.5,0,0
2020-07-13,19.5,10.8,15.2,0,0
2020-07-14,23.8,11.3,17.9,0,0
2020-07-15,25.5,13.1,20.1,0,0
2020-07-16,22.6,13.8,16.7,3.6,0
2020-07-17,22,13.4,16.7,0,0
2020-07-18,27.9,14.2,21.8,0,0
2020-07-19,28.3,15.3,22.4,0,0
2020-07-20,28.4,14.7,21.4,4.5,0
2020-07-21,22.4,14.6,18.1,0,0
2020-07-22,22.1,9.8,17.1,0,0
2020-07-23,20.6,10.5,15.6,0,0
2020-07-24,24.4,9.1,18.3,1.5,0
2020-07-25,26,13.8,20.6,0,0
2020-07-26,28.2,13.1,21.9,0,0
2020-07-27,28.3,18.1,22.7,0,0
2020-07-28,30.4,16.7,23.8,1.4,0
2020-07-29,27.2,17.9,21,0,0
2020-07-30,24.4,12.6,19.2,0,0
2020-07-31,23,13.8,18.5,0,0
2020-08-01,24.9,13.3,18.6,0,0
2020-08-02,26.8,11.8,20.9,0,0
2020-08-03,24.9,17.5,19.9,3.3,0
2020-08-04,18.4,16.7,17.4,11.6,0
2020-08-05,23.4,12.5,18.1,0,0
2020-08-06,27.6,15.7,22,0,0
2020-08-07,30.4,18.6,24.9,0,0
2020-08-08,31.3,19.9,26.1,0,0
2020-08-09,31.6,18,24.8,0,0
2020-08-10,29.9,17.9,24.5,0,0
2020-08-11,29.2,18.7,23.6,0,0
2020-08-12,26.9,14.1,20.6,0,0
2020-08-13,28,14.3,21.6,0,0
2020-08-14,28.8,15.4,22.7,0,0
2020-08-15,27.7,17.7,22.6,0,0
2020-08-16,28.6,13.9,22,0,0
2020-08-17,29.4,16,22.3,0.5,0
2020-08-18,26.8,15,21.7,0,0
2020-08-19,25.2,14.5,19.7,0,0
2020-08-20,27.9,15.4,21.6,0,0
2020-08-21,30.6,13.1,23,0,0
2020-08-22,32.9,17,23.1,12.7,0
2020-08-23,23.4,18.1,19.9,0.1,0
2020-08-24,24.6,13.8,19.5,2.3,0
2020-08-25,22.5,15,17.9,0,0
2020-08-26,26.7,11.5,17.9,4,0
2020-08-27,18.6,15.1,16.2,6.4,0
2020-08-28,20.3,13.3,16.2,2.8,0
2020-08-29,21.6,14.8,17.6,18.8,0
2020-08-30,19.4,14.4,17.4,27.9,0
2020-08-31,19.7,14.8,16.6,4.1,0
2020-09-01,15.6,11.2,13.9,2.9,0
2020-09-02,16,12.5,14.3,0,0
2020-09-03,20.6,8.3,14.9,0,0
2020-09-04,22.9,7.5,15.9,0.4,0
2020-09-05,26.1,12.2,18.7,18.3,0
2020-09-06,20.3,14.4,16.1,0,0
2020-09-07,18.8,9.7,14.2,0,0
2020-09-08,21.3,7.8,15.9,0,0
2020-09-09,22.8,13.4,18,0,0
2020-09-10,19.6,15.3,16.6,0,0
2020-09-11,19.2,6.9,14,0,0
2020-09-12,24,9,16.5,0,0
2020-09-13,21.2,11.5,16.7,0,0
2020-09-14,25.6,9.4,17.9,0,0
2020-09-15,27.3,11.3,19.8,0,0
2020-09-16,28.7,13.5,20.7,0,0
2020-09-17,22.8,12.1,15.6,0,0
2020-09-18,17.8,6,11.8,0,0
2020-09-19,19.4,4,12.4,0,0
2020-09-20,19.9,4.8,12.8,0,0
2020-09-21,23.4,7.1,14.4,0,0
2020-09-22,25.3,9.2,17.2,0,0
2020-09-23,26.1,11.6,18.5,0,0
2020-09-24,24,12.9,18,0,0
2020-09-25,23.7,13.2,18.7,0,0
2020-09-26,22.6,16.8,18.5,25,0
2020-09-27,17.3,9.4,10.5,9,0
2020-09-28,16.8,5.2,11.4,0,0
2020-09-29,15.4,10.5,12.8,2.9,0
2020-09-30,17.1,11.2,13.6,5.2,0
2020-10-01,15.3,12.4,13.2,1.1,0
2020-10-02,15,12.3,13.3,1.8,0
2020-10-03,22.1,12.2,17.2,0,0
2020-10-04,23.8,14.1,18.2,0,0
2020-10-05,21,9.8,14.8,14.3,0
2020-10-06,18.9,10.3,13.7,0,0
2020-10-07,17.7,8.3,12.8,0,0
2020-10-08,13.2,6.6,10.5,0,0
2020-10-09,16.4,8.1,11.6,0,0
2020-10-10,18.7,10.4,14,4,0
2020-10-11,15.2,8.7,10.2,0,0
2020-10-12,9.3,6.3,7.8,12.9,0
2020-10-13,8.6,6,7.6,30.7,0
2020-10-14,11,6.3,7.9,0.9,0
2020-10-15,8.8,6.3,7.5,0,0
2020-10-16,8.4,4.3,6.9,7,0
2020-10-17,8.2,6.2,6.5,0.3,0
2020-10-18,9.1,5.1,7.2,1.6,0
2020-10-19,10.5,5,6.8,0,0
2020-10-20,12.5,0.6,7.1,0,0
2020-10-21,12.8,7.9,10.3,0,0
2020-10-22,19.1,8.7,13.7,0,0
2020-10-23,15,9.1,12.2,3.5,0
2020-10-24,15.4,10.6,12.4,0,0
2020-10-25,14.1,4.2,8.9,0,0
2020-10-26,15.2,9.8,12.8,0,0
2020-10-27,16.2,11.9,13.2,0,0
2020-10-28,14.7,7.9,11.2,0,0
2020-10-29,14.7,8.7,10.9,1.2,0
2020-10-30,10.9,6.6,8.6,0.2,0
2020-10-31,8.9,2.5,6.2,0,0
2020-11-01,7,1.9,5.4,0,0
2020-11-02,12.1,5.5,9.3,1.3,0
2020-11-03,16,8.3,12.5,0.2,0
2020-11-04,11.5,6.3,8.2,2.8,0
2020-11-05,10.2,3.2,6.6,0,0
2020-11-06,9.5,6.6,8.3,0.5,0
2020-11-07,9.4,7.5,8.4,0,0
2020-11-08,8.9,5.6,6.9,0,0
2020-11-09,8.8,5.5,7.4,0,0
2020-11-10,8,6.3,7,0,0
2020-11-11,7.2,5.8,6.3,0,0
2020-11-12,5.8,5,5.4,0,0
2020-11-13,7.1,4.6,5.9,0,0
2020-11-14,9.6,-0.1,6,0,0
2020-11-15,11.2,7,8.8,0,0
2020-11-16,8.6,3.8,6.5,0.1,0
2020-11-17,10.8,3.9,7.9,0.2,0
2020-11-18,10.7,6,9.1,0.2,0
2020-11-19,12,5.6,8.7,0.4,0
2020-11-20,9.2,1.5,3.3,0,0
2020-11-21,2.2,-0.3,0.7,0,0
2020-11-22,6.8,0,4.8,0.1,0
2020-11-23,7.6,5.7,6.6,0.3,0
2020-11-24,8,4.6,5.9,0,0
2020-11-25,7,-2.2,1.3,0,0
2020-11-26,4.4,-4.9,0.7,0,0
2020-11-27,6,3.8,4.7,1.3,0
2020-11-28,4.4,0.7,1.9,0,1.3
2020-11-29,1.4,-0.2,0.4,0,0
2020-11-30,3,-1.6,0.3,0,0
2020-12-01,2,-3,-1.1,0,0
2020-12-02,-0.3,-4.8,-2.7,0,0
2020-12-03,0.6,-3,-0.4,0,0
2020-12-04,4.4,0,2.3,0,0
2020-12-05,11.1,3.3,7.1,0,0
2020-12-06,8,3.5,4.6,0,0
2020-12-07,3.9,-0.6,0.8,0,0
2020-12-08,-0.5,-1.8,-1.1,0,0
2020-12-09,-0.8,-2.6,-1.6,0,0
2020-12-10,-0.7,-1.7,-1.1,0,1.8
2020-12-11,1.9,-0.7,1.4,1.2,0
2020-12-12,3.8,1.4,2.2,0,0
2020-12-13,1.5,0.7,1.1,0,0
2020-12-14,1.6,0.4,0.9,0,0
2020-12-15,2,-0.7,0.9,0,0
2020-12-16,4.7,1,3.2,0,0
2020-12-17,5.3,4.1,4.5,0,0
2020-12-18,6.4,2.6,4.4,0,0
2020-12-19,5.1,-2.1,0.8,0,0
2020-12-20,2.8,0.2,1.5,0,0
2020-12-21,3.4,-0.1,2.1,0.1,0
2020-12-22,5.4,1.7,3.5,9.9,0
2020-12-23,9.7,-1.3,4.3,4.6,0
2020-12-24,10.3,-1.9,6.8,1.7,0
2020-12-25,6.8,1.9,2.8,0,0
2020-12-26,2.1,-0.4,0.8,0,0
2020-12-27,1.2,-3.5,-1.2,0,0
2020-12-28,6.6,-0.9,3.8,0,0
2020-12-29,7.2,3.3,5.4,4.4,0
2020-12-30,5.2,-0.3,3.9,2.4,0
2020-12-31,4.5,-0.8,0.7,0,0
