"","data","wartosc","status"
"626","2016-04-13 00:00:00",12.7,0
"627","2016-04-14 00:00:00",10,0
"628","2016-04-15 00:00:00",9.1,0
"629","2016-04-16 00:00:00",12.4,0
"630","2016-04-17 00:00:00",13.5,0
"631","2016-04-18 00:00:00",10.1,0
"632","2016-04-19 00:00:00",8.6,0
"633","2016-04-20 00:00:00",7,0
"634","2016-04-21 00:00:00",9.1,0
"635","2016-04-22 00:00:00",8.8,0
"636","2016-04-23 00:00:00",9,0
"637","2016-04-24 00:00:00",7.1,0
"638","2016-04-25 00:00:00",6.1,0
"639","2016-04-26 00:00:00",8.3,0
"640","2016-04-27 00:00:00",6.4,0
"641","2016-04-28 00:00:00",7.5,0
"642","2016-04-29 00:00:00",9,0
"643","2016-04-30 00:00:00",8.7,0
"644","2016-05-01 00:00:00",10.4,0
"645","2016-05-02 00:00:00",12.4,0
"646","2016-05-03 00:00:00",13.9,0
"647","2016-05-04 00:00:00",14.9,0
"648","2016-05-05 00:00:00",15.6,0
"649","2016-05-06 00:00:00",16,0
"650","2016-05-07 00:00:00",15.5,0
"651","2016-05-08 00:00:00",15.6,0
"652","2016-05-09 00:00:00",16.4,0
"653","2016-05-10 00:00:00",17.1,0
"654","2016-05-11 00:00:00",17.2,0
"655","2016-05-12 00:00:00",17.9,0
"656","2016-05-13 00:00:00",17.3,0
"657","2016-05-14 00:00:00",13.7,0
"658","2016-05-15 00:00:00",10.4,0
"659","2016-05-16 00:00:00",8.2,0
"660","2016-05-17 00:00:00",8,0
"661","2016-05-18 00:00:00",10,0
"662","2016-05-19 00:00:00",12.5,0
"663","2016-05-20 00:00:00",15.2,0
"664","2016-05-21 00:00:00",17.7,0
"665","2016-05-22 00:00:00",19.2,0
"666","2016-05-23 00:00:00",21.3,0
"667","2016-05-24 00:00:00",21,0
"668","2016-05-25 00:00:00",17.9,0
"669","2016-05-26 00:00:00",17.4,0
"670","2016-05-27 00:00:00",18.3,0
"671","2016-05-28 00:00:00",21.5,0
"672","2016-05-29 00:00:00",22.3,0
"673","2016-05-30 00:00:00",22.6,0
"674","2016-05-31 00:00:00",20.1,0
"675","2016-06-01 00:00:00",19.4,0
"676","2016-06-02 00:00:00",20.3,0
"677","2016-06-03 00:00:00",19.3,0
"678","2016-06-04 00:00:00",18.8,0
"679","2016-06-05 00:00:00",18.4,0
"680","2016-06-06 00:00:00",14.5,0
"681","2016-06-07 00:00:00",15.4,0
"682","2016-06-08 00:00:00",18.3,0
"683","2016-06-09 00:00:00",16.1,0
"684","2016-06-10 00:00:00",15.5,0
"685","2016-06-11 00:00:00",13.5,0
"686","2016-06-12 00:00:00",15.2,0
"687","2016-06-13 00:00:00",17.7,0
"688","2016-06-14 00:00:00",18.3,0
"689","2016-06-15 00:00:00",18.4,0
"690","2016-06-16 00:00:00",20.2,0
"691","2016-06-17 00:00:00",21.5,0
"692","2016-06-18 00:00:00",19,0
"693","2016-06-19 00:00:00",21.6,0
"694","2016-06-20 00:00:00",18.4,0
"695","2016-06-21 00:00:00",18.9,0
"696","2016-06-22 00:00:00",21.6,0
"697","2016-06-23 00:00:00",23.1,0
"698","2016-06-24 00:00:00",26.2,0
"699","2016-06-25 00:00:00",27.5,0
"700","2016-06-26 00:00:00",24.1,0
"701","2016-06-27 00:00:00",19.9,0
"702","2016-06-28 00:00:00",19.4,0
"703","2016-06-29 00:00:00",21.6,0
"704","2016-06-30 00:00:00",24.1,0
"705","2016-07-01 00:00:00",22.7,0
"706","2016-07-02 00:00:00",25.1,0
"707","2016-07-03 00:00:00",17.7,0
"708","2016-07-04 00:00:00",17.2,0
"709","2016-07-05 00:00:00",18.7,0
"710","2016-07-06 00:00:00",16.5,0
"711","2016-07-07 00:00:00",15.6,0
"712","2016-07-08 00:00:00",18.3,0
"713","2016-07-09 00:00:00",18.3,0
"714","2016-07-10 00:00:00",20.3,0
"715","2016-07-11 00:00:00",24.4,0
"716","2016-07-12 00:00:00",21.8,0
"717","2016-07-13 00:00:00",20.1,0
"718","2016-07-14 00:00:00",18.2,0
"719","2016-07-15 00:00:00",16.4,0
"720","2016-07-16 00:00:00",17.1,0
"721","2016-07-17 00:00:00",18.4,0
"722","2016-07-18 00:00:00",17.3,0
"723","2016-07-19 00:00:00",17.3,0
"724","2016-07-20 00:00:00",18.2,0
"725","2016-07-21 00:00:00",18.9,0
"726","2016-07-22 00:00:00",18.2,0
"727","2016-07-23 00:00:00",20.9,0
"728","2016-07-24 00:00:00",23,0
"729","2016-07-25 00:00:00",24.3,0
"730","2016-07-26 00:00:00",24.8,0
"731","2016-07-27 00:00:00",23,0
"732","2016-07-28 00:00:00",22.5,0
"733","2016-07-29 00:00:00",20.8,0
"734","2016-07-30 00:00:00",21.2,0
"735","2016-07-31 00:00:00",22,0
"736","2016-08-01 00:00:00",20,0
"737","2016-08-02 00:00:00",19.5,0
"738","2016-08-03 00:00:00",18.9,0
"739","2016-08-04 00:00:00",22.1,0
"740","2016-08-05 00:00:00",24.6,0
"741","2016-08-06 00:00:00",17.4,0
"742","2016-08-07 00:00:00",17.3,0
"743","2016-08-08 00:00:00",20.5,0
"744","2016-08-09 00:00:00",18.3,0
"745","2016-08-10 00:00:00",13.7,0
"746","2016-08-11 00:00:00",14.1,0
"747","2016-08-12 00:00:00",14.8,0
"748","2016-08-13 00:00:00",16.9,0
"749","2016-08-14 00:00:00",19.5,0
"750","2016-08-15 00:00:00",17.2,0
"751","2016-08-16 00:00:00",15.9,0
"752","2016-08-17 00:00:00",16,0
"753","2016-08-18 00:00:00",17.5,0
"754","2016-08-19 00:00:00",19.8,0
"755","2016-08-20 00:00:00",22.1,0
"756","2016-08-21 00:00:00",20.3,0
"757","2016-08-22 00:00:00",18.1,0
"758","2016-08-23 00:00:00",19.1,0
"759","2016-08-24 00:00:00",18.4,0
"760","2016-08-25 00:00:00",19.5,0
"761","2016-08-26 00:00:00",20.2,0
"762","2016-08-27 00:00:00",21.3,0
