"349190600","BIELSKO-BIA£A","2017","12","01",4.9,"",2.9,"",-1.5,"",5.2,"",94.6,"",965.0,"",1014.8,"",.1,"",.0,""
"349190600","BIELSKO-BIA£A","2017","12","02",6.3,"",1.4,"",-4.4,"",4.4,"",98.0,"",975.0,"",1025.8,"",.0,"",.0,""
"349190600","BIELSKO-BIA£A","2017","12","03",7.9,"",2.4,"",-1.7,"",5.3,"",98.6,"",973.4,"",1023.6,"",2.8,"",.1,""
"349190600","BIELSKO-BIA£A","2017","12","04",7.3,"",6.0,"",-.9,"",5.1,"",88.8,"",971.0,"",1021.0,"",2.0,"",.0,""
"349190600","BIELSKO-BIA£A","2017","12","05",7.9,"",5.6,"",1.2,"",6.0,"",88.9,"",977.2,"",1027.1,"",1.3,"",.8,""
"349190600","BIELSKO-BIA£A","2017","12","06",8.0,"",7.6,"",2.9,"",6.3,"",84.0,"",977.1,"",1026.6,"",.1,"",.0,""
"349190600","BIELSKO-BIA£A","2017","12","07",4.0,"",5.6,"",4.5,"",5.3,"",63.6,"",972.8,"",1021.8,"",.0,"",.0,""
"349190600","BIELSKO-BIA£A","2017","12","08",5.0,"",7.3,"",4.4,"",5.3,"",64.9,"",961.4,"",1009.9,"",.4,"",.5,""
"349190600","BIELSKO-BIA£A","2017","12","09",7.4,"",4.1,"",.5,"",4.9,"",76.8,"",960.5,"",1009.6,"",.0,"",.0,""
"349190600","BIELSKO-BIA£A","2017","12","10",5.6,"",9.1,"",-.2,"",3.9,"",65.6,"",955.1,"",1004.1,"",.0,"",.0,""
"349190600","BIELSKO-BIA£A","2017","12","11",7.6,"",15.4,"",7.8,"",.0,"8",.0,"8",945.8,"",992.9,"",.0,"",.0,""
"349190600","BIELSKO-BIA£A","2017","12","12",7.4,"",8.9,"",9.0,"",.0,"8",.0,"8",956.1,"",1003.5,"",.0,"",.0,""
"349190600","BIELSKO-BIA£A","2017","12","13",4.3,"",4.5,"",1.9,"",4.3,"",61.5,"",966.8,"",1016.0,"",.0,"",.0,""
"349190600","BIELSKO-BIA£A","2017","12","14",6.6,"",9.4,"",3.6,"",4.8,"",61.4,"",952.4,"",1000.6,"",.0,"",.0,""
"349190600","BIELSKO-BIA£A","2017","12","15",7.4,"",5.4,"",4.2,"",5.5,"",66.6,"",951.7,"",999.7,"",.0,"",.0,""
"349190600","BIELSKO-BIA£A","2017","12","16",7.8,"",2.0,"",.2,"",5.1,"",81.9,"",958.0,"",1007.1,"",.0,"",.0,""
"349190600","BIELSKO-BIA£A","2017","12","17",6.3,"",2.5,"",.9,"",4.9,"",76.0,"",968.9,"",1018.4,"",.0,"",1.2,""
"349190600","BIELSKO-BIA£A","2017","12","18",8.0,"",1.8,"",-1.1,"",5.4,"",96.5,"",975.8,"",1026.1,"",.3,"",.0,""
"349190600","BIELSKO-BIA£A","2017","12","19",7.8,"",2.6,"",-2.6,"",4.4,"",86.8,"",980.8,"",1031.6,"",.0,"",.0,""
"349190600","BIELSKO-BIA£A","2017","12","20",7.8,"",2.8,"",-2.0,"",4.6,"",87.9,"",982.9,"",1033.7,"",.0,"",.0,""
"349190600","BIELSKO-BIA£A","2017","12","21",7.9,"",4.6,"",.4,"",5.4,"",85.0,"",980.1,"",1030.2,"",.5,"",.2,""
"349190600","BIELSKO-BIA£A","2017","12","22",8.0,"",4.9,"",2.7,"",6.6,"",89.1,"",979.4,"",1029.1,"",.2,"",2.8,""
"349190600","BIELSKO-BIA£A","2017","12","23",8.0,"",6.8,"",3.3,"",6.7,"",86.5,"",975.7,"",1025.1,"",.2,"",.4,""
"349190600","BIELSKO-BIA£A","2017","12","24",7.9,"",9.1,"",7.2,"",8.5,"",83.5,"",971.2,"",1019.6,"",.3,"",.0,""
"349190600","BIELSKO-BIA£A","2017","12","25",4.6,"",5.4,"",6.8,"",6.8,"",69.1,"",971.5,"",1020.0,"",.0,"",.0,""
"349190600","BIELSKO-BIA£A","2017","12","26",1.6,"",3.0,"",5.3,"",5.6,"",63.4,"",962.3,"",1010.6,"",.0,"",.0,""
"349190600","BIELSKO-BIA£A","2017","12","27",3.9,"",7.1,"",6.3,"",6.2,"",66.3,"",951.0,"",998.6,"",.0,"",.0,""
"349190600","BIELSKO-BIA£A","2017","12","28",7.1,"",4.3,"",6.4,"",7.0,"",73.8,"",946.1,"",993.5,"",.2,"",10.1,""
"349190600","BIELSKO-BIA£A","2017","12","29",7.8,"",3.4,"",-.5,"",5.5,"",93.5,"",959.4,"",1008.7,"",2.3,"",.0,""
"349190600","BIELSKO-BIA£A","2017","12","30",2.9,"",6.1,"",-.8,"",4.2,"",72.8,"",961.8,"",1011.3,"",.0,"",.0,""
"349190600","BIELSKO-BIA£A","2017","12","31",7.4,"",8.9,"",7.3,"",8.0,"",77.6,"",961.0,"",1009.0,"",.2,"",.0,""
"349190625","ZAKOPANE","2017","12","01",4.5,"",1.0,"",-3.2,"",3.8,"",79.3,"",911.5,"",.0,"8",.0,"",.0,""
"349190625","ZAKOPANE","2017","12","02",3.8,"",1.1,"",-6.6,"",3.2,"",82.5,"",920.3,"",.0,"8",.0,"",1.0,""
"349190625","ZAKOPANE","2017","12","03",8.0,"",1.5,"",-3.7,"",4.2,"",90.6,"",918.4,"",.0,"8",7.0,"",1.6,""
"349190625","ZAKOPANE","2017","12","04",7.6,"",1.9,"",-4.0,"",3.9,"",84.1,"",917.0,"",.0,"8",.3,"",1.1,""
"349190625","ZAKOPANE","2017","12","05",8.0,"",2.5,"",-1.7,"",4.4,"",81.0,"",923.4,"",.0,"8",.7,"",2.2,""
"349190625","ZAKOPANE","2017","12","06",8.0,"",2.5,"",.3,"",5.4,"",86.0,"",923.6,"",.0,"8",1.4,"",.1,""
"349190625","ZAKOPANE","2017","12","07",4.0,"",1.6,"",-.7,"",4.9,"",83.6,"",920.5,"",.0,"8",.0,"",.0,""
"349190625","ZAKOPANE","2017","12","08",4.5,"",1.1,"",-2.7,"",4.2,"",82.4,"",910.4,"",.0,"8",.2,"",3.6,""
"349190625","ZAKOPANE","2017","12","09",7.9,"",.8,"",-3.1,"",4.3,"",87.3,"",907.0,"",.0,"8",4.7,"",.0,""
"349190625","ZAKOPANE","2017","12","10",5.8,"",2.6,"",-3.1,"",3.3,"",68.3,"",903.4,"",.0,"8",1.0,"",.1,""
"349190625","ZAKOPANE","2017","12","11",7.5,"",6.0,"",5.3,"",5.7,"",62.6,"",898.3,"",.0,"8",.0,"",.0,""
"349190625","ZAKOPANE","2017","12","12",7.6,"",3.8,"",7.1,"",6.9,"",69.0,"",905.6,"",.0,"8",.1,"",.5,""
"349190625","ZAKOPANE","2017","12","13",5.4,"",1.5,"",-1.8,"",4.3,"",79.6,"",914.1,"",.0,"8",.0,"",.0,""
"349190625","ZAKOPANE","2017","12","14",5.3,"",2.6,"",-1.0,"",3.5,"",63.3,"",902.1,"",.0,"8",.0,"",.0,""
"349190625","ZAKOPANE","2017","12","15",7.3,"",1.6,"",.6,"",4.4,"",68.4,"",900.0,"",.0,"8",.0,"",2.7,""
"349190625","ZAKOPANE","2017","12","16",7.8,"",1.0,"",-2.2,"",4.1,"",78.8,"",905.0,"",.0,"8",.2,"",.0,""
"349190625","ZAKOPANE","2017","12","17",6.6,"",.8,"",-2.7,"",3.7,"",74.5,"",915.5,"",.0,"8",.0,"",.1,""
"349190625","ZAKOPANE","2017","12","18",7.0,"",1.0,"",-3.8,"",3.4,"",73.0,"",921.1,"",.0,"8",.0,"",.0,""
"349190625","ZAKOPANE","2017","12","19",7.3,"",1.4,"",-5.7,"",3.0,"",74.0,"",925.6,"",.0,"8",.0,"",.0,""
"349190625","ZAKOPANE","2017","12","20",7.8,"",1.1,"",-5.1,"",3.2,"",76.6,"",927.7,"",.0,"8",.5,"",4.2,""
"349190625","ZAKOPANE","2017","12","21",7.6,"",1.4,"",-2.7,"",4.3,"",84.5,"",926.0,"",.0,"8",.7,"",.0,""
"349190625","ZAKOPANE","2017","12","22",8.0,"",2.1,"",.1,"",5.2,"",84.0,"",925.3,"",.0,"8",.8,"",1.8,""
"349190625","ZAKOPANE","2017","12","23",7.9,"",2.8,"",.3,"",5.3,"",83.6,"",922.5,"",.0,"8",1.4,"",2.0,""
"349190625","ZAKOPANE","2017","12","24",7.9,"",2.9,"",4.6,"",7.4,"",87.5,"",919.1,"",.0,"8",.4,"",.2,""
"349190625","ZAKOPANE","2017","12","25",5.0,"",1.6,"",2.2,"",5.8,"",81.9,"",919.6,"",.0,"8",.1,"",.0,""
"349190625","ZAKOPANE","2017","12","26",1.6,"",.6,"",-1.7,"",4.6,"",85.8,"",911.4,"",.0,"8",.0,"",.0,""
"349190625","ZAKOPANE","2017","12","27",5.3,"",4.1,"",2.4,"",5.2,"",72.1,"",901.5,"",.0,"8",.0,"",.0,""
"349190625","ZAKOPANE","2017","12","28",7.5,"",2.5,"",5.1,"",5.9,"",68.5,"",895.2,"",.0,"8",.0,"",14.5,""
"349190625","ZAKOPANE","2017","12","29",7.9,"",.4,"",-2.2,"",4.7,"",89.5,"",905.9,"",.0,"8",8.1,"",.1,""
"349190625","ZAKOPANE","2017","12","30",2.6,"",.6,"",-6.1,"",3.3,"",85.8,"",909.9,"",.0,"8",.0,"",.0,""
"349190625","ZAKOPANE","2017","12","31",7.6,"",2.5,"",3.4,"",6.6,"",84.3,"",910.5,"",.0,"8",.6,"",.0,""
"349190650","KASPROWY WIERCH","2017","12","01",3.1,"",3.9,"",-10.6,"",2.4,"",86.8,"",788.3,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2017","12","02",4.4,"",5.1,"",-11.2,"",2.0,"",76.6,"",794.9,"",.0,"8",.2,"",1.6,""
"349190650","KASPROWY WIERCH","2017","12","03",8.0,"",5.6,"",-11.1,"",2.3,"",87.9,"",793.3,"",.0,"8",5.5,"",.7,""
"349190650","KASPROWY WIERCH","2017","12","04",7.3,"",5.5,"",-10.1,"",2.5,"",89.0,"",792.9,"",.0,"8",1.0,"",3.3,""
"349190650","KASPROWY WIERCH","2017","12","05",8.0,"",6.6,"",-9.3,"",2.8,"",90.1,"",798.6,"",.0,"8",3.5,"",3.9,""
"349190650","KASPROWY WIERCH","2017","12","06",8.0,"",7.0,"",-6.8,"",3.4,"",93.1,"",799.9,"",.0,"8",1.2,"",.3,""
"349190650","KASPROWY WIERCH","2017","12","07",4.3,"",8.8,"",-2.5,"",3.0,"",62.4,"",799.6,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2017","12","08",4.8,"",10.1,"",-4.4,"",2.7,"",63.5,"",789.9,"",.0,"8",.3,"",5.5,""
"349190650","KASPROWY WIERCH","2017","12","09",8.0,"",5.0,"",-11.0,"",2.3,"",88.0,"",783.9,"",.0,"8",9.8,"",2.0,""
"349190650","KASPROWY WIERCH","2017","12","10",6.4,"",12.1,"",-12.6,"",2.0,"",86.4,"",780.5,"",.0,"8",.0,"",1.1,""
"349190650","KASPROWY WIERCH","2017","12","11",8.0,"",16.1,"",-4.4,"",4.3,"",95.8,"",779.6,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2017","12","12",7.9,"",11.8,"",-1.4,"",5.5,"",99.1,"",786.6,"",.0,"8",.0,"",2.5,""
"349190650","KASPROWY WIERCH","2017","12","13",5.1,"",7.1,"",-9.5,"",2.6,"",86.8,"",791.0,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2017","12","14",5.8,"",13.3,"",-8.2,"",2.7,"",80.6,"",781.7,"",.0,"8",.0,"",.4,""
"349190650","KASPROWY WIERCH","2017","12","15",7.4,"",8.6,"",-6.4,"",2.9,"",74.8,"",779.9,"",.0,"8",2.9,"",3.1,""
"349190650","KASPROWY WIERCH","2017","12","16",7.0,"",5.1,"",-9.8,"",2.4,"",85.0,"",782.3,"",.0,"8",.8,"",.2,""
"349190650","KASPROWY WIERCH","2017","12","17",6.4,"",4.0,"",-11.3,"",2.2,"",86.1,"",791.2,"",.0,"8",.1,"",1.8,""
"349190650","KASPROWY WIERCH","2017","12","18",7.6,"",7.4,"",-12.9,"",2.0,"",86.4,"",795.0,"",.0,"8",2.1,"",.7,""
"349190650","KASPROWY WIERCH","2017","12","19",4.4,"",5.9,"",-13.8,"",1.6,"",75.8,"",798.8,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2017","12","20",6.3,"",6.4,"",-12.5,"",1.7,"",73.4,"",800.7,"",.0,"8",1.6,"",5.7,""
"349190650","KASPROWY WIERCH","2017","12","21",7.3,"",5.4,"",-8.4,"",2.8,"",85.1,"",801.0,"",.0,"8",1.4,"",2.2,""
"349190650","KASPROWY WIERCH","2017","12","22",8.0,"",6.3,"",-7.4,"",3.2,"",92.8,"",801.0,"",.0,"8",5.8,"",8.4,""
"349190650","KASPROWY WIERCH","2017","12","23",8.0,"",7.1,"",-6.0,"",3.8,"",93.5,"",798.9,"",.0,"8",5.9,"",3.0,""
"349190650","KASPROWY WIERCH","2017","12","24",8.0,"",8.8,"",-.9,"",5.7,"",99.6,"",798.3,"",.0,"8",.7,"",.2,""
"349190650","KASPROWY WIERCH","2017","12","25",5.0,"",7.0,"",-.3,"",2.8,"",51.1,"",799.2,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2017","12","26",3.5,"",11.4,"",-2.1,"",3.1,"",62.8,"",792.1,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2017","12","27",7.1,"",14.6,"",-4.0,"",4.2,"",93.4,"",781.3,"",.0,"8",2.5,"",1.2,""
"349190650","KASPROWY WIERCH","2017","12","28",8.0,"",10.0,"",-3.4,"",4.6,"",97.1,"",776.2,"",.0,"8",4.3,"",13.1,""
"349190650","KASPROWY WIERCH","2017","12","29",8.0,"",5.6,"",-9.2,"",2.8,"",90.6,"",783.2,"",.0,"8",15.9,"",.4,""
"349190650","KASPROWY WIERCH","2017","12","30",5.1,"",12.5,"",-10.9,"",2.2,"",81.3,"",786.8,"",.0,"8",.2,"",.5,""
"349190650","KASPROWY WIERCH","2017","12","31",7.9,"",9.9,"",-2.0,"",5.2,"",98.3,"",790.7,"",.0,"8",6.1,"",.0,""
"349200660","NOWY S•CZ","2017","12","01",.0,"8",1.0,"",1.1,"",5.4,"",82.1,"",977.6,"",1014.0,"",.0,"",.0,""
"349200660","NOWY S•CZ","2017","12","02",.0,"8",1.1,"",-1.7,"",5.1,"",94.1,"",987.9,"",1025.0,"",.0,"",.0,""
"349200660","NOWY S•CZ","2017","12","03",.0,"8",1.9,"",-.4,"",5.7,"",96.1,"",985.5,"",1022.4,"",5.5,"",1.0,""
"349200660","NOWY S•CZ","2017","12","04",.0,"8",1.5,"",-.6,"",5.2,"",88.5,"",983.3,"",1020.1,"",.7,"",.0,""
"349200660","NOWY S•CZ","2017","12","05",.0,"8",2.8,"",1.4,"",5.5,"",81.6,"",989.0,"",1025.8,"",.9,"",4.9,""
"349200660","NOWY S•CZ","2017","12","06",.0,"8",4.9,"",4.7,"",6.5,"",76.6,"",988.2,"",1024.5,"",.1,"",.0,""
"349200660","NOWY S•CZ","2017","12","07",.0,"8",2.6,"",3.5,"",6.0,"",76.4,"",985.8,"",1022.1,"",.0,"",.0,""
"349200660","NOWY S•CZ","2017","12","08",.0,"8",1.6,"",2.3,"",5.6,"",78.1,"",975.5,"",1011.6,"",.1,"",2.7,""
"349200660","NOWY S•CZ","2017","12","09",.0,"8",1.3,"",.5,"",5.9,"",92.5,"",972.6,"",1008.9,"",.5,"",.0,""
"349200660","NOWY S•CZ","2017","12","10",.0,"8",3.9,"",.6,"",4.2,"",65.3,"",969.8,"",1005.9,"",.0,"",.0,""
"349200660","NOWY S•CZ","2017","12","11",.0,"8",4.3,"",6.7,"",6.2,"",61.5,"",962.8,"",997.8,"",.0,"",.0,""
"349200660","NOWY S•CZ","2017","12","12",.0,"8",3.4,"",10.6,"",7.8,"",60.9,"",969.2,"",1004.0,"",.0,"",.1,""
